"subject.code","answer","context","condition","badness"
"R_1o70w1n0MzNVfSV",-50,"Maybe 5 Bad","maybe","bad"
"R_1ogK7Naa8lQS4yJ",-20,"Maybe 5 Bad","maybe","bad"
"R_1OP1GWuMU42FwL6",0,"Maybe 5 Bad","maybe","bad"
"R_1rBylZKPsSjeFTk",-46,"Maybe 5 Bad","maybe","bad"
"R_1rHR7zpFqXrXtZG",-50,"Maybe 5 Bad","maybe","bad"
"R_26fBGxSQgYvYNxn",-50,"Maybe 5 Bad","maybe","bad"
"R_28CDZMw1NDVmQbT",-50,"Maybe 5 Bad","maybe","bad"
"R_28GSc0Rco68Uv5i",-35,"Maybe 5 Bad","maybe","bad"
"R_2fepZ6v9IDKahaK",9,"Maybe 5 Bad","maybe","bad"
"R_2foL5HECX5qlmBQ",-41,"Maybe 5 Bad","maybe","bad"
"R_2SAhsBTPpZ4VBGG",-50,"Maybe 5 Bad","maybe","bad"
"R_2X6xFQ3Jhk2J4wJ",-50,"Maybe 5 Bad","maybe","bad"
"R_2zAXnNMftbG4u74",10,"Maybe 5 Bad","maybe","bad"
"R_2ZIa35DvZmTCJd4",0,"Maybe 5 Bad","maybe","bad"
"R_32OY3OC79dPgrDK",-28,"Maybe 5 Bad","maybe","bad"
"R_32RX26yFG4ORMHK",-50,"Maybe 5 Bad","maybe","bad"
"R_33wLlnO6rzqZJ6g",-35,"Maybe 5 Bad","maybe","bad"
"R_3GvO1DJNWWclMBt",-50,"Maybe 5 Bad","maybe","bad"
"R_3jTcEaifOT97ZA3",-50,"Maybe 5 Bad","maybe","bad"
"R_3KrmVnbAUYGSyit",-50,"Maybe 5 Bad","maybe","bad"
"R_3MoDZiunbjMptzg",-20,"Maybe 5 Bad","maybe","bad"
"R_3Rk1wdtJeBgqPQy",-19,"Maybe 5 Bad","maybe","bad"
"R_3RqOHyZIxaJpwPQ",-17,"Maybe 5 Bad","maybe","bad"
"R_4UD1SJ72Xn7NZfz",-24,"Maybe 5 Bad","maybe","bad"
"R_AcCHryVM0Whjyfv",-49,"Maybe 5 Bad","maybe","bad"
"R_DUYdwTpwljiCtWN",-50,"Maybe 5 Bad","maybe","bad"
"R_pFMgJZTq21Ao6Dn",25,"Maybe 5 Bad","maybe","bad"
"R_sjbmtkmO0J9EwX7",38,"Maybe 5 Bad","maybe","bad"
"R_sOuiHjogNjYIyjv",-50,"Maybe 5 Bad","maybe","bad"
"R_vYxLFO1RkAsm0ed",-50,"Maybe 5 Bad","maybe","bad"
"R_WkEX8lBjn1LlF61",-50,"Maybe 5 Bad","maybe","bad"
"R_XSaQ33BVtKt0VMJ",32,"Maybe 5 Bad","maybe","bad"
"R_yKpMu88bjiyiZkB",-50,"Maybe 5 Bad","maybe","bad"
"R_yUWSIViX283K4rD",-50,"Maybe 5 Bad","maybe","bad"
"R_1C1imvB2enmJg5x",-20,"Yes 10 Bad","yes","bad"
"R_1iqI5OFDsiPKqu7",-50,"Yes 10 Bad","yes","bad"
"R_1LHjLnJ1DNh9y09",-50,"Yes 10 Bad","yes","bad"
"R_1N9pNdZTr6ARHVF",-50,"Yes 10 Bad","yes","bad"
"R_1o70w1n0MzNVfSV",-50,"Yes 10 Bad","yes","bad"
"R_1ogK7Naa8lQS4yJ",-30,"Yes 10 Bad","yes","bad"
"R_1OP1GWuMU42FwL6",-50,"Yes 10 Bad","yes","bad"
"R_1rBylZKPsSjeFTk",-48,"Yes 10 Bad","yes","bad"
"R_1rHR7zpFqXrXtZG",-25,"Yes 10 Bad","yes","bad"
"R_26fBGxSQgYvYNxn",-50,"Yes 10 Bad","yes","bad"
"R_28CDZMw1NDVmQbT",-50,"Yes 10 Bad","yes","bad"
"R_28GSc0Rco68Uv5i",-20,"Yes 10 Bad","yes","bad"
"R_2fepZ6v9IDKahaK",-23,"Yes 10 Bad","yes","bad"
"R_2foL5HECX5qlmBQ",-41,"Yes 10 Bad","yes","bad"
"R_2SAhsBTPpZ4VBGG",-46,"Yes 10 Bad","yes","bad"
"R_2X6xFQ3Jhk2J4wJ",-50,"Yes 10 Bad","yes","bad"
"R_2zAXnNMftbG4u74",-25,"Yes 10 Bad","yes","bad"
"R_2ZIa35DvZmTCJd4",0,"Yes 10 Bad","yes","bad"
"R_32OY3OC79dPgrDK",-12,"Yes 10 Bad","yes","bad"
"R_32RX26yFG4ORMHK",-48,"Yes 10 Bad","yes","bad"
"R_33wLlnO6rzqZJ6g",-40,"Yes 10 Bad","yes","bad"
"R_3GvO1DJNWWclMBt",-50,"Yes 10 Bad","yes","bad"
"R_3jTcEaifOT97ZA3",-30,"Yes 10 Bad","yes","bad"
"R_3KrmVnbAUYGSyit",-40,"Yes 10 Bad","yes","bad"
"R_3MoDZiunbjMptzg",-20,"Yes 10 Bad","yes","bad"
"R_3Rk1wdtJeBgqPQy",-49,"Yes 10 Bad","yes","bad"
"R_3RqOHyZIxaJpwPQ",-34,"Yes 10 Bad","yes","bad"
"R_4UD1SJ72Xn7NZfz",-29,"Yes 10 Bad","yes","bad"
"R_AcCHryVM0Whjyfv",-50,"Yes 10 Bad","yes","bad"
"R_DUYdwTpwljiCtWN",-49,"Yes 10 Bad","yes","bad"
"R_pFMgJZTq21Ao6Dn",25,"Yes 10 Bad","yes","bad"
"R_sjbmtkmO0J9EwX7",28,"Yes 10 Bad","yes","bad"
"R_sOuiHjogNjYIyjv",-50,"Yes 10 Bad","yes","bad"
"R_vYxLFO1RkAsm0ed",-50,"Yes 10 Bad","yes","bad"
"R_WkEX8lBjn1LlF61",-50,"Yes 10 Bad","yes","bad"
"R_XSaQ33BVtKt0VMJ",-20,"Yes 10 Bad","yes","bad"
"R_yKpMu88bjiyiZkB",-50,"Yes 10 Bad","yes","bad"
"R_yUWSIViX283K4rD",-50,"Yes 10 Bad","yes","bad"
"R_1C1imvB2enmJg5x",-8,"Yes B Bad","yes","bad"
"R_1iqI5OFDsiPKqu7",50,"Yes B Bad","yes","bad"
"R_1KvtQ1nlOpQFnff",-20,"Yes B Bad","yes","bad"
"R_1LHjLnJ1DNh9y09",-50,"Yes B Bad","yes","bad"
"R_1N9pNdZTr6ARHVF",-50,"Yes B Bad","yes","bad"
"R_1o70w1n0MzNVfSV",-30,"Yes B Bad","yes","bad"
"R_1ogK7Naa8lQS4yJ",-10,"Yes B Bad","yes","bad"
"R_1OP1GWuMU42FwL6",43,"Yes B Bad","yes","bad"
"R_1rBylZKPsSjeFTk",-17,"Yes B Bad","yes","bad"
"R_1rHR7zpFqXrXtZG",-17,"Yes B Bad","yes","bad"
"R_26fBGxSQgYvYNxn",-9,"Yes B Bad","yes","bad"
"R_28CDZMw1NDVmQbT",21,"Yes B Bad","yes","bad"
"R_28GSc0Rco68Uv5i",-10,"Yes B Bad","yes","bad"
"R_2fepZ6v9IDKahaK",-10,"Yes B Bad","yes","bad"
"R_2foL5HECX5qlmBQ",-20,"Yes B Bad","yes","bad"
"R_2SAhsBTPpZ4VBGG",-21,"Yes B Bad","yes","bad"
"R_2X6xFQ3Jhk2J4wJ",-6,"Yes B Bad","yes","bad"
"R_2zAXnNMftbG4u74",-23,"Yes B Bad","yes","bad"
"R_2ZIa35DvZmTCJd4",0,"Yes B Bad","yes","bad"
"R_32OY3OC79dPgrDK",1,"Yes B Bad","yes","bad"
"R_32RX26yFG4ORMHK",20,"Yes B Bad","yes","bad"
"R_33wLlnO6rzqZJ6g",-5,"Yes B Bad","yes","bad"
"R_3GvO1DJNWWclMBt",-50,"Yes B Bad","yes","bad"
"R_3jTcEaifOT97ZA3",-30,"Yes B Bad","yes","bad"
"R_3KrmVnbAUYGSyit",-25,"Yes B Bad","yes","bad"
"R_3MoDZiunbjMptzg",-15,"Yes B Bad","yes","bad"
"R_3Rk1wdtJeBgqPQy",-8,"Yes B Bad","yes","bad"
"R_3RqOHyZIxaJpwPQ",-18,"Yes B Bad","yes","bad"
"R_4UD1SJ72Xn7NZfz",-41,"Yes B Bad","yes","bad"
"R_AcCHryVM0Whjyfv",-40,"Yes B Bad","yes","bad"
"R_DUYdwTpwljiCtWN",13,"Yes B Bad","yes","bad"
"R_pFMgJZTq21Ao6Dn",35,"Yes B Bad","yes","bad"
"R_sjbmtkmO0J9EwX7",30,"Yes B Bad","yes","bad"
"R_sOuiHjogNjYIyjv",-50,"Yes B Bad","yes","bad"
"R_vYxLFO1RkAsm0ed",-50,"Yes B Bad","yes","bad"
"R_WkEX8lBjn1LlF61",-40,"Yes B Bad","yes","bad"
"R_XSaQ33BVtKt0VMJ",30,"Yes B Bad","yes","bad"
"R_yKpMu88bjiyiZkB",-4,"Yes B Bad","yes","bad"
"R_yUWSIViX283K4rD",15,"Yes B Bad","yes","bad"
"R_1C1imvB2enmJg5x",-21,"Yes B Badder","yes","badder"
"R_1iqI5OFDsiPKqu7",50,"Yes B Badder","yes","badder"
"R_1KvtQ1nlOpQFnff",-43,"Yes B Badder","yes","badder"
"R_1LHjLnJ1DNh9y09",-50,"Yes B Badder","yes","badder"
"R_1N9pNdZTr6ARHVF",-50,"Yes B Badder","yes","badder"
"R_1o70w1n0MzNVfSV",-50,"Yes B Badder","yes","badder"
"R_1ogK7Naa8lQS4yJ",-20,"Yes B Badder","yes","badder"
"R_1OP1GWuMU42FwL6",-20,"Yes B Badder","yes","badder"
"R_1rBylZKPsSjeFTk",-50,"Yes B Badder","yes","badder"
"R_1rHR7zpFqXrXtZG",-40,"Yes B Badder","yes","badder"
"R_26fBGxSQgYvYNxn",32,"Yes B Badder","yes","badder"
"R_28CDZMw1NDVmQbT",-50,"Yes B Badder","yes","badder"
"R_28GSc0Rco68Uv5i",-15,"Yes B Badder","yes","badder"
"R_2fepZ6v9IDKahaK",-25,"Yes B Badder","yes","badder"
"R_2foL5HECX5qlmBQ",-40,"Yes B Badder","yes","badder"
"R_2SAhsBTPpZ4VBGG",-50,"Yes B Badder","yes","badder"
"R_2X6xFQ3Jhk2J4wJ",-49,"Yes B Badder","yes","badder"
"R_2zAXnNMftbG4u74",-9,"Yes B Badder","yes","badder"
"R_2ZIa35DvZmTCJd4",10,"Yes B Badder","yes","badder"
"R_32OY3OC79dPgrDK",-1,"Yes B Badder","yes","badder"
"R_32RX26yFG4ORMHK",-24,"Yes B Badder","yes","badder"
"R_33wLlnO6rzqZJ6g",-35,"Yes B Badder","yes","badder"
"R_3GvO1DJNWWclMBt",-50,"Yes B Badder","yes","badder"
"R_3jTcEaifOT97ZA3",-41,"Yes B Badder","yes","badder"
"R_3KrmVnbAUYGSyit",-50,"Yes B Badder","yes","badder"
"R_3MoDZiunbjMptzg",0,"Yes B Badder","yes","badder"
"R_3Rk1wdtJeBgqPQy",-30,"Yes B Badder","yes","badder"
"R_3RqOHyZIxaJpwPQ",-17,"Yes B Badder","yes","badder"
"R_4UD1SJ72Xn7NZfz",-15,"Yes B Badder","yes","badder"
"R_AcCHryVM0Whjyfv",-50,"Yes B Badder","yes","badder"
"R_DUYdwTpwljiCtWN",-49,"Yes B Badder","yes","badder"
"R_pFMgJZTq21Ao6Dn",45,"Yes B Badder","yes","badder"
"R_sjbmtkmO0J9EwX7",38,"Yes B Badder","yes","badder"
"R_sOuiHjogNjYIyjv",-50,"Yes B Badder","yes","badder"
"R_vYxLFO1RkAsm0ed",-33,"Yes B Badder","yes","badder"
"R_WkEX8lBjn1LlF61",-40,"Yes B Badder","yes","badder"
"R_XSaQ33BVtKt0VMJ",30,"Yes B Badder","yes","badder"
"R_yKpMu88bjiyiZkB",-40,"Yes B Badder","yes","badder"
"R_yUWSIViX283K4rD",-2,"Yes B Badder","yes","badder"
"R_1C1imvB2enmJg5x",15,"Yes C Bad","yes","bad"
"R_1iqI5OFDsiPKqu7",-23,"Yes C Bad","yes","bad"
"R_1KvtQ1nlOpQFnff",-15,"Yes C Bad","yes","bad"
"R_1LHjLnJ1DNh9y09",36,"Yes C Bad","yes","bad"
"R_1N9pNdZTr6ARHVF",-50,"Yes C Bad","yes","bad"
"R_1o70w1n0MzNVfSV",-10,"Yes C Bad","yes","bad"
"R_1ogK7Naa8lQS4yJ",-10,"Yes C Bad","yes","bad"
"R_1OP1GWuMU42FwL6",49,"Yes C Bad","yes","bad"
"R_1rBylZKPsSjeFTk",-10,"Yes C Bad","yes","bad"
"R_1rHR7zpFqXrXtZG",-35,"Yes C Bad","yes","bad"
"R_26fBGxSQgYvYNxn",-10,"Yes C Bad","yes","bad"
"R_28CDZMw1NDVmQbT",31,"Yes C Bad","yes","bad"
"R_28GSc0Rco68Uv5i",-5,"Yes C Bad","yes","bad"
"R_2fepZ6v9IDKahaK",-14,"Yes C Bad","yes","bad"
"R_2foL5HECX5qlmBQ",-15,"Yes C Bad","yes","bad"
"R_2SAhsBTPpZ4VBGG",37,"Yes C Bad","yes","bad"
"R_2X6xFQ3Jhk2J4wJ",-10,"Yes C Bad","yes","bad"
"R_2zAXnNMftbG4u74",-7,"Yes C Bad","yes","bad"
"R_2ZIa35DvZmTCJd4",0,"Yes C Bad","yes","bad"
"R_32OY3OC79dPgrDK",32,"Yes C Bad","yes","bad"
"R_32RX26yFG4ORMHK",-25,"Yes C Bad","yes","bad"
"R_33wLlnO6rzqZJ6g",-5,"Yes C Bad","yes","bad"
"R_3GvO1DJNWWclMBt",-50,"Yes C Bad","yes","bad"
"R_3jTcEaifOT97ZA3",-10,"Yes C Bad","yes","bad"
"R_3KrmVnbAUYGSyit",-30,"Yes C Bad","yes","bad"
"R_3MoDZiunbjMptzg",0,"Yes C Bad","yes","bad"
"R_3Rk1wdtJeBgqPQy",-26,"Yes C Bad","yes","bad"
"R_3RqOHyZIxaJpwPQ",10,"Yes C Bad","yes","bad"
"R_4UD1SJ72Xn7NZfz",-10,"Yes C Bad","yes","bad"
"R_AcCHryVM0Whjyfv",-39,"Yes C Bad","yes","bad"
"R_DUYdwTpwljiCtWN",-8,"Yes C Bad","yes","bad"
"R_pFMgJZTq21Ao6Dn",45,"Yes C Bad","yes","bad"
"R_sjbmtkmO0J9EwX7",26,"Yes C Bad","yes","bad"
"R_sOuiHjogNjYIyjv",-50,"Yes C Bad","yes","bad"
"R_vYxLFO1RkAsm0ed",-36,"Yes C Bad","yes","bad"
"R_WkEX8lBjn1LlF61",-19,"Yes C Bad","yes","bad"
"R_XSaQ33BVtKt0VMJ",31,"Yes C Bad","yes","bad"
"R_yKpMu88bjiyiZkB",21,"Yes C Bad","yes","bad"
"R_yUWSIViX283K4rD",-2,"Yes C Bad","yes","bad"
"R_1C1imvB2enmJg5x",12,"Yes C Badder","yes","badder"
"R_1iqI5OFDsiPKqu7",-23,"Yes C Badder","yes","badder"
"R_1KvtQ1nlOpQFnff",-20,"Yes C Badder","yes","badder"
"R_1LHjLnJ1DNh9y09",50,"Yes C Badder","yes","badder"
"R_1N9pNdZTr6ARHVF",-43,"Yes C Badder","yes","badder"
"R_1o70w1n0MzNVfSV",-46,"Yes C Badder","yes","badder"
"R_1ogK7Naa8lQS4yJ",-20,"Yes C Badder","yes","badder"
"R_1OP1GWuMU42FwL6",-31,"Yes C Badder","yes","badder"
"R_1rBylZKPsSjeFTk",-30,"Yes C Badder","yes","badder"
"R_1rHR7zpFqXrXtZG",-41,"Yes C Badder","yes","badder"
"R_26fBGxSQgYvYNxn",-50,"Yes C Badder","yes","badder"
"R_28CDZMw1NDVmQbT",-50,"Yes C Badder","yes","badder"
"R_28GSc0Rco68Uv5i",-10,"Yes C Badder","yes","badder"
"R_2fepZ6v9IDKahaK",-11,"Yes C Badder","yes","badder"
"R_2foL5HECX5qlmBQ",-40,"Yes C Badder","yes","badder"
"R_2SAhsBTPpZ4VBGG",-47,"Yes C Badder","yes","badder"
"R_2X6xFQ3Jhk2J4wJ",-31,"Yes C Badder","yes","badder"
"R_2zAXnNMftbG4u74",-9,"Yes C Badder","yes","badder"
"R_2ZIa35DvZmTCJd4",9,"Yes C Badder","yes","badder"
"R_32OY3OC79dPgrDK",13,"Yes C Badder","yes","badder"
"R_32RX26yFG4ORMHK",-25,"Yes C Badder","yes","badder"
"R_33wLlnO6rzqZJ6g",-30,"Yes C Badder","yes","badder"
"R_3GvO1DJNWWclMBt",-50,"Yes C Badder","yes","badder"
"R_3jTcEaifOT97ZA3",-50,"Yes C Badder","yes","badder"
"R_3KrmVnbAUYGSyit",-40,"Yes C Badder","yes","badder"
"R_3MoDZiunbjMptzg",-20,"Yes C Badder","yes","badder"
"R_3Rk1wdtJeBgqPQy",-27,"Yes C Badder","yes","badder"
"R_3RqOHyZIxaJpwPQ",19,"Yes C Badder","yes","badder"
"R_4UD1SJ72Xn7NZfz",-46,"Yes C Badder","yes","badder"
"R_AcCHryVM0Whjyfv",-48,"Yes C Badder","yes","badder"
"R_DUYdwTpwljiCtWN",-50,"Yes C Badder","yes","badder"
"R_pFMgJZTq21Ao6Dn",45,"Yes C Badder","yes","badder"
"R_sjbmtkmO0J9EwX7",-10,"Yes C Badder","yes","badder"
"R_sOuiHjogNjYIyjv",-41,"Yes C Badder","yes","badder"
"R_vYxLFO1RkAsm0ed",-38,"Yes C Badder","yes","badder"
"R_WkEX8lBjn1LlF61",-50,"Yes C Badder","yes","badder"
"R_XSaQ33BVtKt0VMJ",-10,"Yes C Badder","yes","badder"
"R_yKpMu88bjiyiZkB",-44,"Yes C Badder","yes","badder"
"R_yUWSIViX283K4rD",-50,"Yes C Badder","yes","badder"
"R_1C1imvB2enmJg5x",-11,"Yes D Bad","yes","bad"
"R_1iqI5OFDsiPKqu7",35,"Yes D Bad","yes","bad"
"R_1KvtQ1nlOpQFnff",-14,"Yes D Bad","yes","bad"
"R_1LHjLnJ1DNh9y09",-19,"Yes D Bad","yes","bad"
"R_1N9pNdZTr6ARHVF",-22,"Yes D Bad","yes","bad"
"R_1o70w1n0MzNVfSV",47,"Yes D Bad","yes","bad"
"R_1ogK7Naa8lQS4yJ",10,"Yes D Bad","yes","bad"
"R_1OP1GWuMU42FwL6",18,"Yes D Bad","yes","bad"
"R_1rBylZKPsSjeFTk",-9,"Yes D Bad","yes","bad"
"R_1rHR7zpFqXrXtZG",-10,"Yes D Bad","yes","bad"
"R_26fBGxSQgYvYNxn",-30,"Yes D Bad","yes","bad"
"R_28CDZMw1NDVmQbT",40,"Yes D Bad","yes","bad"
"R_28GSc0Rco68Uv5i",-10,"Yes D Bad","yes","bad"
"R_2fepZ6v9IDKahaK",-16,"Yes D Bad","yes","bad"
"R_2foL5HECX5qlmBQ",-10,"Yes D Bad","yes","bad"
"R_2SAhsBTPpZ4VBGG",42,"Yes D Bad","yes","bad"
"R_2X6xFQ3Jhk2J4wJ",-6,"Yes D Bad","yes","bad"
"R_2zAXnNMftbG4u74",-8,"Yes D Bad","yes","bad"
"R_2ZIa35DvZmTCJd4",11,"Yes D Bad","yes","bad"
"R_32OY3OC79dPgrDK",-18,"Yes D Bad","yes","bad"
"R_32RX26yFG4ORMHK",15,"Yes D Bad","yes","bad"
"R_33wLlnO6rzqZJ6g",-5,"Yes D Bad","yes","bad"
"R_3GvO1DJNWWclMBt",-40,"Yes D Bad","yes","bad"
"R_3jTcEaifOT97ZA3",-2,"Yes D Bad","yes","bad"
"R_3KrmVnbAUYGSyit",-35,"Yes D Bad","yes","bad"
"R_3MoDZiunbjMptzg",-10,"Yes D Bad","yes","bad"
"R_3Rk1wdtJeBgqPQy",-29,"Yes D Bad","yes","bad"
"R_3RqOHyZIxaJpwPQ",-6,"Yes D Bad","yes","bad"
"R_4UD1SJ72Xn7NZfz",-49,"Yes D Bad","yes","bad"
"R_AcCHryVM0Whjyfv",-39,"Yes D Bad","yes","bad"
"R_DUYdwTpwljiCtWN",-14,"Yes D Bad","yes","bad"
"R_pFMgJZTq21Ao6Dn",45,"Yes D Bad","yes","bad"
"R_sjbmtkmO0J9EwX7",7,"Yes D Bad","yes","bad"
"R_sOuiHjogNjYIyjv",-50,"Yes D Bad","yes","bad"
"R_vYxLFO1RkAsm0ed",-40,"Yes D Bad","yes","bad"
"R_WkEX8lBjn1LlF61",-38,"Yes D Bad","yes","bad"
"R_XSaQ33BVtKt0VMJ",10,"Yes D Bad","yes","bad"
"R_yKpMu88bjiyiZkB",-30,"Yes D Bad","yes","bad"
"R_yUWSIViX283K4rD",4,"Yes D Bad","yes","bad"
"R_1C1imvB2enmJg5x",-12,"Yes D Badder","yes","badder"
"R_1iqI5OFDsiPKqu7",31,"Yes D Badder","yes","badder"
"R_1KvtQ1nlOpQFnff",-26,"Yes D Badder","yes","badder"
"R_1LHjLnJ1DNh9y09",-50,"Yes D Badder","yes","badder"
"R_1N9pNdZTr6ARHVF",-50,"Yes D Badder","yes","badder"
"R_1o70w1n0MzNVfSV",-43,"Yes D Badder","yes","badder"
"R_1ogK7Naa8lQS4yJ",-10,"Yes D Badder","yes","badder"
"R_1OP1GWuMU42FwL6",-23,"Yes D Badder","yes","badder"
"R_1rBylZKPsSjeFTk",-24,"Yes D Badder","yes","badder"
"R_1rHR7zpFqXrXtZG",-37,"Yes D Badder","yes","badder"
"R_26fBGxSQgYvYNxn",-43,"Yes D Badder","yes","badder"
"R_28CDZMw1NDVmQbT",-50,"Yes D Badder","yes","badder"
"R_28GSc0Rco68Uv5i",-25,"Yes D Badder","yes","badder"
"R_2fepZ6v9IDKahaK",-36,"Yes D Badder","yes","badder"
"R_2foL5HECX5qlmBQ",-39,"Yes D Badder","yes","badder"
"R_2SAhsBTPpZ4VBGG",-48,"Yes D Badder","yes","badder"
"R_2X6xFQ3Jhk2J4wJ",-9,"Yes D Badder","yes","badder"
"R_2zAXnNMftbG4u74",-20,"Yes D Badder","yes","badder"
"R_2ZIa35DvZmTCJd4",12,"Yes D Badder","yes","badder"
"R_32OY3OC79dPgrDK",8,"Yes D Badder","yes","badder"
"R_32RX26yFG4ORMHK",-17,"Yes D Badder","yes","badder"
"R_33wLlnO6rzqZJ6g",-25,"Yes D Badder","yes","badder"
"R_3GvO1DJNWWclMBt",-50,"Yes D Badder","yes","badder"
"R_3jTcEaifOT97ZA3",-3,"Yes D Badder","yes","badder"
"R_3KrmVnbAUYGSyit",-50,"Yes D Badder","yes","badder"
"R_3MoDZiunbjMptzg",-10,"Yes D Badder","yes","badder"
"R_3Rk1wdtJeBgqPQy",-26,"Yes D Badder","yes","badder"
"R_3RqOHyZIxaJpwPQ",-20,"Yes D Badder","yes","badder"
"R_4UD1SJ72Xn7NZfz",-45,"Yes D Badder","yes","badder"
"R_AcCHryVM0Whjyfv",-50,"Yes D Badder","yes","badder"
"R_DUYdwTpwljiCtWN",-17,"Yes D Badder","yes","badder"
"R_pFMgJZTq21Ao6Dn",50,"Yes D Badder","yes","badder"
"R_sjbmtkmO0J9EwX7",-19,"Yes D Badder","yes","badder"
"R_sOuiHjogNjYIyjv",-50,"Yes D Badder","yes","badder"
"R_vYxLFO1RkAsm0ed",-45,"Yes D Badder","yes","badder"
"R_WkEX8lBjn1LlF61",-50,"Yes D Badder","yes","badder"
"R_XSaQ33BVtKt0VMJ",-10,"Yes D Badder","yes","badder"
"R_yKpMu88bjiyiZkB",-30,"Yes D Badder","yes","badder"
"R_yUWSIViX283K4rD",13,"Yes D Badder","yes","badder"
